DateTime,month,year,hour,Minutes,Seconds,Defect_Rate
2024-08-29 01:49:56.100,8,2024,1,49.0,56.1,0.09
2024-08-29 01:49:57.000,8,2024,1,49.0,57.0,0.14
2024-08-29 01:49:57.900,8,2024,1,49.0,57.9,0.15
2024-08-29 01:49:58.800,8,2024,1,49.0,58.8,0.07
2024-08-29 01:49:59.700,8,2024,1,49.0,59.7,0.14
2024-08-29 01:50:00.700,8,2024,1,50.0,0.7,0.11
2024-08-29 01:50:01.500,8,2024,1,50.0,1.5,0.13
2024-08-29 01:50:02.500,8,2024,1,50.0,2.5,0.13
2024-08-29 01:50:03.400,8,2024,1,50.0,3.4,0.14
2024-08-29 01:50:04.300,8,2024,1,50.0,4.3,0.08
2024-08-29 01:50:05.200,8,2024,1,50.0,5.2,0.13
2024-08-29 01:50:06.100,8,2024,1,50.0,6.1,0.05
2024-08-29 01:50:07.000,8,2024,1,50.0,7.0,0.07
2024-08-29 01:50:08.000,8,2024,1,50.0,8.0,0.08
2024-08-29 01:50:08.800,8,2024,1,50.0,8.8,0.05
2024-08-29 01:50:09.700,8,2024,1,50.0,9.7,0.09
2024-08-29 01:50:10.700,8,2024,1,50.0,10.7,0.06
2024-08-29 01:50:11.600,8,2024,1,50.0,11.6,0.08
2024-08-29 01:50:12.500,8,2024,1,50.0,12.5,0.1
2024-08-29 01:50:13.600,8,2024,1,50.0,13.6,0.15
2024-08-29 01:50:14.300,8,2024,1,50.0,14.3,0.14
2024-08-29 01:50:15.300,8,2024,1,50.0,15.3,0.08
2024-08-29 01:50:16.200,8,2024,1,50.0,16.2,0.12
2024-08-29 01:50:17.000,8,2024,1,50.0,17.0,0.09
2024-08-29 01:50:18.000,8,2024,1,50.0,18.0,0.15
2024-08-29 01:50:18.900,8,2024,1,50.0,18.9,0.11
2024-08-29 01:50:19.800,8,2024,1,50.0,19.8,0.11
2024-08-29 01:50:20.700,8,2024,1,50.0,20.7,0.12
2024-08-29 01:50:21.600,8,2024,1,50.0,21.6,0.1
2024-08-29 01:50:22.500,8,2024,1,50.0,22.5,0.13
2024-08-29 01:50:23.400,8,2024,1,50.0,23.4,0.13
2024-08-29 01:50:24.300,8,2024,1,50.0,24.3,0.09
2024-08-29 01:50:25.300,8,2024,1,50.0,25.3,0.05
2024-08-29 01:50:26.200,8,2024,1,50.0,26.2,0.14
2024-08-29 01:50:27.100,8,2024,1,50.0,27.1,0.07
2024-08-29 01:50:28.000,8,2024,1,50.0,28.0,0.11
2024-08-29 01:50:28.900,8,2024,1,50.0,28.9,0.07
2024-08-29 01:50:29.800,8,2024,1,50.0,29.8,0.06
2024-08-29 01:50:30.700,8,2024,1,50.0,30.7,0.15
2024-08-29 01:50:31.600,8,2024,1,50.0,31.6,0.05
2024-08-29 01:50:32.500,8,2024,1,50.0,32.5,0.14
2024-08-29 01:50:33.400,8,2024,1,50.0,33.4,0.1
2024-08-29 01:50:34.400,8,2024,1,50.0,34.4,0.1
2024-08-29 01:50:35.300,8,2024,1,50.0,35.3,0.11
2024-08-29 01:50:36.200,8,2024,1,50.0,36.2,0.12
2024-08-29 01:50:37.100,8,2024,1,50.0,37.1,0.15
2024-08-29 01:50:38.000,8,2024,1,50.0,38.0,0.12
2024-08-29 01:50:38.900,8,2024,1,50.0,38.9,0.13
2024-08-29 01:50:39.800,8,2024,1,50.0,39.8,0.1
2024-08-29 01:50:40.900,8,2024,1,50.0,40.9,0.05
2024-08-29 01:50:41.700,8,2024,1,50.0,41.7,0.06
2024-08-29 01:50:42.600,8,2024,1,50.0,42.6,0.06
2024-08-29 01:50:43.500,8,2024,1,50.0,43.5,0.06
2024-08-29 01:50:44.400,8,2024,1,50.0,44.4,0.12
2024-08-29 01:50:45.300,8,2024,1,50.0,45.3,0.14
2024-08-29 01:50:46.200,8,2024,1,50.0,46.2,0.12
2024-08-29 01:50:47.100,8,2024,1,50.0,47.1,0.15
2024-08-29 01:50:48.000,8,2024,1,50.0,48.0,0.14
2024-08-29 01:50:48.900,8,2024,1,50.0,48.9,0.13
2024-08-29 01:50:49.900,8,2024,1,50.0,49.9,0.13
2024-08-29 01:50:50.800,8,2024,1,50.0,50.8,0.06
2024-08-29 01:50:51.700,8,2024,1,50.0,51.7,0.12
2024-08-29 01:50:52.600,8,2024,1,50.0,52.6,0.12
2024-08-29 01:50:53.500,8,2024,1,50.0,53.5,0.08
2024-08-29 01:50:54.400,8,2024,1,50.0,54.4,0.07
2024-08-29 01:50:55.300,8,2024,1,50.0,55.3,0.12
2024-08-29 01:50:56.200,8,2024,1,50.0,56.2,0.11
2024-08-29 01:50:57.100,8,2024,1,50.0,57.1,0.07
2024-08-29 01:50:58.100,8,2024,1,50.0,58.1,0.1
2024-08-29 01:50:59.000,8,2024,1,50.0,59.0,0.09
2024-08-29 01:50:59.900,8,2024,1,50.0,59.9,0.12
2024-08-29 01:51:00.800,8,2024,1,51.0,0.8,0.15
2024-08-29 01:51:01.700,8,2024,1,51.0,1.7,0.05
2024-08-29 01:51:02.600,8,2024,1,51.0,2.6,0.06
2024-08-29 01:51:03.500,8,2024,1,51.0,3.5,0.09
2024-08-29 01:51:04.400,8,2024,1,51.0,4.4,0.07
2024-08-29 01:51:05.300,8,2024,1,51.0,5.3,0.1
2024-08-29 01:51:06.300,8,2024,1,51.0,6.3,0.13
2024-08-29 01:51:07.200,8,2024,1,51.0,7.2,0.1
2024-08-29 01:51:08.300,8,2024,1,51.0,8.3,0.1
2024-08-29 01:51:09.000,8,2024,1,51.0,9.0,0.08
2024-08-29 01:51:09.900,8,2024,1,51.0,9.9,0.06
2024-08-29 01:51:10.800,8,2024,1,51.0,10.8,0.06
2024-08-29 01:51:11.700,8,2024,1,51.0,11.7,0.05
2024-08-29 01:51:12.600,8,2024,1,51.0,12.6,0.1
2024-08-29 01:51:13.500,8,2024,1,51.0,13.5,0.09
2024-08-29 01:51:14.500,8,2024,1,51.0,14.5,0.13
2024-08-29 01:51:15.400,8,2024,1,51.0,15.4,0.07
2024-08-29 01:51:16.300,8,2024,1,51.0,16.3,0.09
2024-08-29 01:51:17.200,8,2024,1,51.0,17.2,0.11
2024-08-29 01:51:18.100,8,2024,1,51.0,18.1,0.14
2024-08-29 01:51:19.000,8,2024,1,51.0,19.0,0.15
2024-08-29 01:51:19.900,8,2024,1,51.0,19.9,0.1
2024-08-29 01:51:20.800,8,2024,1,51.0,20.8,0.08
2024-08-29 01:51:21.900,8,2024,1,51.0,21.9,0.12
2024-08-29 01:51:22.700,8,2024,1,51.0,22.7,0.09
2024-08-29 01:51:23.600,8,2024,1,51.0,23.6,0.1
2024-08-29 01:51:24.500,8,2024,1,51.0,24.5,0.05
2024-08-29 01:51:25.400,8,2024,1,51.0,25.4,0.15
2024-08-29 01:51:26.300,8,2024,1,51.0,26.3,0.15
2024-08-29 01:51:27.200,8,2024,1,51.0,27.2,0.12
2024-08-29 01:51:28.100,8,2024,1,51.0,28.1,0.09
2024-08-29 01:51:29.000,8,2024,1,51.0,29.0,0.08
2024-08-29 01:51:30.000,8,2024,1,51.0,30.0,0.05
2024-08-29 01:51:30.900,8,2024,1,51.0,30.9,0.15
2024-08-29 01:51:31.800,8,2024,1,51.0,31.8,0.15
2024-08-29 01:51:32.700,8,2024,1,51.0,32.7,0.15
2024-08-29 01:51:33.600,8,2024,1,51.0,33.6,0.15
2024-08-29 01:51:34.500,8,2024,1,51.0,34.5,0.14
2024-08-29 01:51:35.600,8,2024,1,51.0,35.6,0.15
2024-08-29 01:51:36.300,8,2024,1,51.0,36.3,0.05
2024-08-29 01:51:37.200,8,2024,1,51.0,37.2,0.11
2024-08-29 01:51:38.200,8,2024,1,51.0,38.2,0.11
2024-08-29 01:51:39.100,8,2024,1,51.0,39.1,0.09
2024-08-29 01:51:40.000,8,2024,1,51.0,40.0,0.14
2024-08-29 01:51:40.900,8,2024,1,51.0,40.9,0.14
2024-08-29 01:51:41.800,8,2024,1,51.0,41.8,0.08
2024-08-29 01:51:42.700,8,2024,1,51.0,42.7,0.15
2024-08-29 01:51:43.600,8,2024,1,51.0,43.6,0.05
2024-08-29 01:51:44.600,8,2024,1,51.0,44.6,0.13
2024-08-29 01:51:45.400,8,2024,1,51.0,45.4,0.05
2024-08-29 01:51:46.400,8,2024,1,51.0,46.4,0.06
2024-08-29 01:51:47.300,8,2024,1,51.0,47.3,0.14
2024-08-29 01:51:48.200,8,2024,1,51.0,48.2,0.08
2024-08-29 01:51:49.100,8,2024,1,51.0,49.1,0.12
2024-08-29 01:51:50.000,8,2024,1,51.0,50.0,0.08
2024-08-29 01:51:50.900,8,2024,1,51.0,50.9,0.09
2024-08-29 01:51:51.800,8,2024,1,51.0,51.8,0.11
2024-08-29 01:51:52.700,8,2024,1,51.0,52.7,0.15
2024-08-29 01:51:53.700,8,2024,1,51.0,53.7,0.08
2024-08-29 01:51:54.600,8,2024,1,51.0,54.6,0.07
2024-08-29 01:51:55.500,8,2024,1,51.0,55.5,0.08
2024-08-29 01:51:56.400,8,2024,1,51.0,56.4,0.06
2024-08-29 01:51:57.300,8,2024,1,51.0,57.3,0.13
2024-08-29 01:51:58.200,8,2024,1,51.0,58.2,0.11
2024-08-29 01:51:59.100,8,2024,1,51.0,59.1,0.07
2024-08-29 01:52:00.000,8,2024,1,52.0,0.0,0.13
2024-08-29 01:52:00.900,8,2024,1,52.0,0.9,0.14
2024-08-29 01:52:01.900,8,2024,1,52.0,1.9,0.09
2024-08-29 01:52:02.800,8,2024,1,52.0,2.8,0.11
2024-08-29 01:52:03.900,8,2024,1,52.0,3.9,0.14
2024-08-29 01:52:04.600,8,2024,1,52.0,4.6,0.09
2024-08-29 01:52:05.500,8,2024,1,52.0,5.5,0.09
2024-08-29 01:52:06.400,8,2024,1,52.0,6.4,0.05
2024-08-29 01:52:07.300,8,2024,1,52.0,7.3,0.15
2024-08-29 01:52:08.200,8,2024,1,52.0,8.2,0.05
2024-08-29 01:52:09.100,8,2024,1,52.0,9.1,0.12
2024-08-29 01:52:10.100,8,2024,1,52.0,10.1,0.12
2024-08-29 01:52:11.000,8,2024,1,52.0,11.0,0.06
2024-08-29 01:52:11.900,8,2024,1,52.0,11.9,0.08
2024-08-29 01:52:12.800,8,2024,1,52.0,12.8,0.12
2024-08-29 01:52:13.700,8,2024,1,52.0,13.7,0.12
2024-08-29 01:52:14.600,8,2024,1,52.0,14.6,0.1
2024-08-29 01:52:15.500,8,2024,1,52.0,15.5,0.15
2024-08-29 01:52:16.400,8,2024,1,52.0,16.4,0.08
2024-08-29 01:52:17.400,8,2024,1,52.0,17.4,0.11
2024-08-29 01:52:18.300,8,2024,1,52.0,18.3,0.09
2024-08-29 01:52:19.200,8,2024,1,52.0,19.2,0.13
2024-08-29 01:52:20.100,8,2024,1,52.0,20.1,0.15
2024-08-29 01:52:21.000,8,2024,1,52.0,21.0,0.12
2024-08-29 01:52:21.900,8,2024,1,52.0,21.9,0.05
2024-08-29 01:52:22.800,8,2024,1,52.0,22.8,0.13
2024-08-29 01:52:23.700,8,2024,1,52.0,23.7,0.07
2024-08-29 01:52:24.600,8,2024,1,52.0,24.6,0.05
2024-08-29 01:52:25.500,8,2024,1,52.0,25.5,0.05
2024-08-29 01:52:26.500,8,2024,1,52.0,26.5,0.13
2024-08-29 01:52:27.400,8,2024,1,52.0,27.4,0.08
2024-08-29 01:52:28.300,8,2024,1,52.0,28.3,0.15
2024-08-29 01:52:29.200,8,2024,1,52.0,29.2,0.06
2024-08-29 01:52:30.100,8,2024,1,52.0,30.1,0.08
2024-08-29 01:52:31.000,8,2024,1,52.0,31.0,0.08
2024-08-29 01:52:31.900,8,2024,1,52.0,31.9,0.08
2024-08-29 01:52:32.900,8,2024,1,52.0,32.9,0.05
2024-08-29 01:52:33.800,8,2024,1,52.0,33.8,0.15
2024-08-29 01:52:34.700,8,2024,1,52.0,34.7,0.08
2024-08-29 01:52:35.600,8,2024,1,52.0,35.6,0.12
2024-08-29 01:52:36.500,8,2024,1,52.0,36.5,0.07
2024-08-29 01:52:37.400,8,2024,1,52.0,37.4,0.06
2024-08-29 01:52:38.300,8,2024,1,52.0,38.3,0.1
2024-08-29 01:52:39.400,8,2024,1,52.0,39.4,0.06
2024-08-29 01:52:40.100,8,2024,1,52.0,40.1,0.08
2024-08-29 01:52:41.000,8,2024,1,52.0,41.0,0.07
2024-08-29 01:52:42.000,8,2024,1,52.0,42.0,0.14
2024-08-29 01:52:42.900,8,2024,1,52.0,42.9,0.15
2024-08-29 01:52:43.800,8,2024,1,52.0,43.8,0.1
2024-08-29 01:52:44.700,8,2024,1,52.0,44.7,0.12
2024-08-29 01:52:45.600,8,2024,1,52.0,45.6,0.11
2024-08-29 01:52:46.500,8,2024,1,52.0,46.5,0.12
2024-08-29 01:52:47.400,8,2024,1,52.0,47.4,0.1
2024-08-29 01:52:48.400,8,2024,1,52.0,48.4,0.1
2024-08-29 01:52:49.200,8,2024,1,52.0,49.2,0.15
2024-08-29 01:52:50.200,8,2024,1,52.0,50.2,0.08
2024-08-29 01:52:51.100,8,2024,1,52.0,51.1,0.05
2024-08-29 01:52:52.000,8,2024,1,52.0,52.0,0.12
2024-08-29 01:52:52.900,8,2024,1,52.0,52.9,0.1
2024-08-29 01:52:53.800,8,2024,1,52.0,53.8,0.1
2024-08-29 01:52:54.700,8,2024,1,52.0,54.7,0.13
2024-08-29 01:52:55.600,8,2024,1,52.0,55.6,0.15
2024-08-29 01:52:56.500,8,2024,1,52.0,56.5,0.05
2024-08-29 01:52:57.500,8,2024,1,52.0,57.5,0.08
2024-08-29 01:52:58.400,8,2024,1,52.0,58.4,0.13
2024-08-29 01:52:59.300,8,2024,1,52.0,59.3,0.11
2024-08-29 01:53:00.200,8,2024,1,53.0,0.2,0.12
2024-08-29 01:53:01.100,8,2024,1,53.0,1.1,0.06
2024-08-29 01:53:02.200,8,2024,1,53.0,2.2,0.06
2024-08-29 01:53:02.900,8,2024,1,53.0,2.9,0.08
2024-08-29 01:53:03.800,8,2024,1,53.0,3.8,0.13
2024-08-29 01:53:04.700,8,2024,1,53.0,4.7,0.14
2024-08-29 01:53:05.700,8,2024,1,53.0,5.7,0.14
2024-08-29 01:53:06.600,8,2024,1,53.0,6.6,0.07
2024-08-29 01:53:07.500,8,2024,1,53.0,7.5,0.12
2024-08-29 01:53:08.400,8,2024,1,53.0,8.4,0.14
2024-08-29 01:53:09.300,8,2024,1,53.0,9.3,0.07
2024-08-29 01:53:10.200,8,2024,1,53.0,10.2,0.06
2024-08-29 01:53:11.100,8,2024,1,53.0,11.1,0.11
2024-08-29 01:53:12.100,8,2024,1,53.0,12.1,0.1
2024-08-29 01:53:13.000,8,2024,1,53.0,13.0,0.12
2024-08-29 01:53:13.800,8,2024,1,53.0,13.8,0.1
2024-08-29 01:53:14.900,8,2024,1,53.0,14.9,0.13
2024-08-29 01:53:15.900,8,2024,1,53.0,15.9,0.09
2024-08-29 01:53:16.600,8,2024,1,53.0,16.6,0.15
2024-08-29 01:53:17.500,8,2024,1,53.0,17.5,0.09
2024-08-29 01:53:18.400,8,2024,1,53.0,18.4,0.15
2024-08-29 01:53:19.300,8,2024,1,53.0,19.3,0.07
2024-08-29 01:53:20.200,8,2024,1,53.0,20.2,0.15
2024-08-29 01:53:21.200,8,2024,1,53.0,21.2,0.11
2024-08-29 01:53:22.100,8,2024,1,53.0,22.1,0.13
2024-08-29 01:53:23.000,8,2024,1,53.0,23.0,0.11
2024-08-29 01:53:23.900,8,2024,1,53.0,23.9,0.09
2024-08-29 01:53:24.800,8,2024,1,53.0,24.8,0.11
2024-08-29 01:53:25.700,8,2024,1,53.0,25.7,0.06
2024-08-29 01:53:26.600,8,2024,1,53.0,26.6,0.05
2024-08-29 01:53:27.600,8,2024,1,53.0,27.6,0.05
2024-08-29 01:53:28.400,8,2024,1,53.0,28.4,0.13
2024-08-29 01:53:29.400,8,2024,1,53.0,29.4,0.13
2024-08-29 01:53:30.300,8,2024,1,53.0,30.3,0.14
2024-08-29 01:53:31.200,8,2024,1,53.0,31.2,0.15
2024-08-29 01:53:32.100,8,2024,1,53.0,32.1,0.15
2024-08-29 01:53:33.000,8,2024,1,53.0,33.0,0.11
2024-08-29 01:53:33.900,8,2024,1,53.0,33.9,0.05
2024-08-29 01:53:34.800,8,2024,1,53.0,34.8,0.1
2024-08-29 01:53:35.700,8,2024,1,53.0,35.7,0.13
2024-08-29 01:53:36.600,8,2024,1,53.0,36.6,0.09
2024-08-29 01:53:37.500,8,2024,1,53.0,37.5,0.07
2024-08-29 01:53:38.500,8,2024,1,53.0,38.5,0.12
2024-08-29 01:53:39.400,8,2024,1,53.0,39.4,0.07
2024-08-29 01:53:40.300,8,2024,1,53.0,40.3,0.06
2024-08-29 01:53:41.200,8,2024,1,53.0,41.2,0.05
2024-08-29 01:53:42.100,8,2024,1,53.0,42.1,0.14
2024-08-29 01:53:43.000,8,2024,1,53.0,43.0,0.11
2024-08-29 01:53:43.900,8,2024,1,53.0,43.9,0.11
2024-08-29 01:53:44.900,8,2024,1,53.0,44.9,0.07
2024-08-29 01:53:45.800,8,2024,1,53.0,45.8,0.06
2024-08-29 01:53:46.700,8,2024,1,53.0,46.7,0.06
2024-08-29 01:53:54.900,8,2024,1,53.0,54.9,0.08
2024-08-29 01:53:55.800,8,2024,1,53.0,55.8,0.13
2024-08-29 01:53:56.800,8,2024,1,53.0,56.8,0.1
2024-08-29 01:53:57.700,8,2024,1,53.0,57.7,0.15
2024-08-29 01:53:58.600,8,2024,1,53.0,58.6,0.05
2024-08-29 01:53:59.500,8,2024,1,53.0,59.5,0.12
2024-08-29 01:54:00.400,8,2024,1,54.0,0.4,0.13
2024-08-29 01:54:01.300,8,2024,1,54.0,1.3,0.11
2024-08-29 01:54:02.200,8,2024,1,54.0,2.2,0.15
2024-08-29 01:54:03.100,8,2024,1,54.0,3.1,0.05
2024-08-29 01:54:04.000,8,2024,1,54.0,4.0,0.1
2024-08-29 01:54:05.000,8,2024,1,54.0,5.0,0.05
2024-08-29 01:54:05.900,8,2024,1,54.0,5.9,0.1
2024-08-29 01:54:06.800,8,2024,1,54.0,6.8,0.05
2024-08-29 01:54:07.700,8,2024,1,54.0,7.7,0.11
2024-08-29 01:54:08.600,8,2024,1,54.0,8.6,0.1
2024-08-29 01:54:09.500,8,2024,1,54.0,9.5,0.07
2024-08-29 01:54:10.400,8,2024,1,54.0,10.4,0.15
2024-08-29 01:54:11.300,8,2024,1,54.0,11.3,0.08
2024-08-29 01:54:12.300,8,2024,1,54.0,12.3,0.14
2024-08-29 01:54:13.200,8,2024,1,54.0,13.2,0.13
2024-08-29 01:54:14.100,8,2024,1,54.0,14.1,0.12
2024-08-29 01:54:15.000,8,2024,1,54.0,15.0,0.1
2024-08-29 01:54:15.900,8,2024,1,54.0,15.9,0.14
2024-08-29 01:54:16.800,8,2024,1,54.0,16.8,0.14
2024-08-29 01:54:17.700,8,2024,1,54.0,17.7,0.15
2024-08-29 01:54:18.600,8,2024,1,54.0,18.6,0.05
2024-08-29 01:54:19.600,8,2024,1,54.0,19.6,0.11
2024-08-29 01:54:20.500,8,2024,1,54.0,20.5,0.09
2024-08-29 01:54:21.400,8,2024,1,54.0,21.4,0.15
2024-08-29 01:54:22.300,8,2024,1,54.0,22.3,0.07
2024-08-29 01:54:23.200,8,2024,1,54.0,23.2,0.05
2024-08-29 01:54:24.100,8,2024,1,54.0,24.1,0.13
2024-08-29 01:54:25.000,8,2024,1,54.0,25.0,0.13
2024-08-29 01:54:25.900,8,2024,1,54.0,25.9,0.05
2024-08-29 01:54:26.900,8,2024,1,54.0,26.9,0.07
2024-08-29 01:54:27.800,8,2024,1,54.0,27.8,0.09
2024-08-29 01:54:28.700,8,2024,1,54.0,28.7,0.09
2024-08-29 01:54:29.600,8,2024,1,54.0,29.6,0.13
2024-08-29 01:54:30.500,8,2024,1,54.0,30.5,0.15
2024-08-29 01:54:31.400,8,2024,1,54.0,31.4,0.1
2024-08-29 01:54:32.300,8,2024,1,54.0,32.3,0.15
2024-08-29 01:54:33.200,8,2024,1,54.0,33.2,0.13
2024-08-29 01:54:34.100,8,2024,1,54.0,34.1,0.07
2024-08-29 01:54:35.000,8,2024,1,54.0,35.0,0.13
2024-08-29 01:54:36.000,8,2024,1,54.0,36.0,0.09
2024-08-29 01:54:36.900,8,2024,1,54.0,36.9,0.07
2024-08-29 01:54:37.800,8,2024,1,54.0,37.8,0.12
2024-08-29 01:54:38.700,8,2024,1,54.0,38.7,0.13
2024-08-29 01:54:39.600,8,2024,1,54.0,39.6,0.15
2024-08-29 01:54:40.700,8,2024,1,54.0,40.7,0.11
2024-08-29 01:54:41.400,8,2024,1,54.0,41.4,0.06
2024-08-29 01:54:42.300,8,2024,1,54.0,42.3,0.13
2024-08-29 01:54:43.300,8,2024,1,54.0,43.3,0.1
2024-08-29 01:54:44.100,8,2024,1,54.0,44.1,0.15
2024-08-29 01:54:45.100,8,2024,1,54.0,45.1,0.1
2024-08-29 01:54:46.000,8,2024,1,54.0,46.0,0.09
2024-08-29 01:54:46.900,8,2024,1,54.0,46.9,0.1
2024-08-29 01:54:47.800,8,2024,1,54.0,47.8,0.12
2024-08-29 01:54:48.700,8,2024,1,54.0,48.7,0.09
2024-08-29 01:54:49.600,8,2024,1,54.0,49.6,0.06
2024-08-29 01:54:50.500,8,2024,1,54.0,50.5,0.1
2024-08-29 01:54:51.500,8,2024,1,54.0,51.5,0.07
2024-08-29 01:54:52.400,8,2024,1,54.0,52.4,0.07
2024-08-29 01:54:53.300,8,2024,1,54.0,53.3,0.13
2024-08-29 01:54:54.200,8,2024,1,54.0,54.2,0.14
2024-08-29 01:54:55.100,8,2024,1,54.0,55.1,0.15
2024-08-29 01:54:56.000,8,2024,1,54.0,56.0,0.1
2024-08-29 01:54:56.900,8,2024,1,54.0,56.9,0.13
2024-08-29 01:54:57.800,8,2024,1,54.0,57.8,0.15
2024-08-29 01:54:58.700,8,2024,1,54.0,58.7,0.1
2024-08-29 01:54:59.700,8,2024,1,54.0,59.7,0.11
2024-08-29 01:55:00.600,8,2024,1,55.0,0.6,0.1
2024-08-29 01:55:01.500,8,2024,1,55.0,1.5,0.11
2024-08-29 01:55:02.400,8,2024,1,55.0,2.4,0.08
2024-08-29 01:55:03.300,8,2024,1,55.0,3.3,0.05
2024-08-29 01:55:04.200,8,2024,1,55.0,4.2,0.15
2024-08-29 01:55:05.100,8,2024,1,55.0,5.1,0.11
2024-08-29 01:55:06.000,8,2024,1,55.0,6.0,0.09
2024-08-29 01:55:06.900,8,2024,1,55.0,6.9,0.12
2024-08-29 01:55:07.900,8,2024,1,55.0,7.9,0.07
2024-08-29 01:55:08.800,8,2024,1,55.0,8.8,0.07
2024-08-29 01:55:09.700,8,2024,1,55.0,9.7,0.11
2024-08-29 01:55:10.600,8,2024,1,55.0,10.6,0.13
2024-08-29 01:55:11.500,8,2024,1,55.0,11.5,0.13
2024-08-29 01:55:12.400,8,2024,1,55.0,12.4,0.13
2024-08-29 01:55:13.300,8,2024,1,55.0,13.3,0.07
2024-08-29 01:55:14.200,8,2024,1,55.0,14.2,0.08
2024-08-29 01:55:15.200,8,2024,1,55.0,15.2,0.07
2024-08-29 01:55:16.100,8,2024,1,55.0,16.1,0.07
2024-08-29 01:55:17.000,8,2024,1,55.0,17.0,0.07
2024-08-29 01:55:17.900,8,2024,1,55.0,17.9,0.12
2024-08-29 01:55:18.800,8,2024,1,55.0,18.8,0.12
2024-08-29 01:55:19.700,8,2024,1,55.0,19.7,0.05
2024-08-29 01:55:20.700,8,2024,1,55.0,20.7,0.1
2024-08-29 01:55:21.500,8,2024,1,55.0,21.5,0.09
2024-08-29 01:55:22.500,8,2024,1,55.0,22.5,0.12
2024-08-29 01:55:23.400,8,2024,1,55.0,23.4,0.14
2024-08-29 01:55:24.300,8,2024,1,55.0,24.3,0.14
2024-08-29 01:55:25.200,8,2024,1,55.0,25.2,0.06
2024-08-29 01:55:26.100,8,2024,1,55.0,26.1,0.09
2024-08-29 01:55:27.000,8,2024,1,55.0,27.0,0.1
2024-08-29 01:55:27.900,8,2024,1,55.0,27.9,0.15
2024-08-29 01:55:28.800,8,2024,1,55.0,28.8,0.12
2024-08-29 01:55:29.700,8,2024,1,55.0,29.7,0.05
2024-08-29 01:55:30.600,8,2024,1,55.0,30.6,0.11
2024-08-29 01:55:31.500,8,2024,1,55.0,31.5,0.05
2024-08-29 01:55:32.500,8,2024,1,55.0,32.5,0.09
2024-08-29 01:55:33.400,8,2024,1,55.0,33.4,0.11
2024-08-29 01:55:34.300,8,2024,1,55.0,34.3,0.08
2024-08-29 01:55:35.400,8,2024,1,55.0,35.4,0.05
2024-08-29 01:55:36.100,8,2024,1,55.0,36.1,0.07
2024-08-29 01:55:37.000,8,2024,1,55.0,37.0,0.13
2024-08-29 01:55:38.000,8,2024,1,55.0,38.0,0.08
2024-08-29 01:55:38.900,8,2024,1,55.0,38.9,0.15
2024-08-29 01:55:39.700,8,2024,1,55.0,39.7,0.11
2024-08-29 01:55:40.700,8,2024,1,55.0,40.7,0.07
2024-08-29 01:55:41.600,8,2024,1,55.0,41.6,0.12
2024-08-29 01:55:42.500,8,2024,1,55.0,42.5,0.1
2024-08-29 01:55:43.400,8,2024,1,55.0,43.4,0.07
2024-08-29 01:55:44.300,8,2024,1,55.0,44.3,0.08
2024-08-29 01:55:45.200,8,2024,1,55.0,45.2,0.12
2024-08-29 01:55:46.100,8,2024,1,55.0,46.1,0.08
2024-08-29 01:55:47.000,8,2024,1,55.0,47.0,0.13
2024-08-29 01:55:48.000,8,2024,1,55.0,48.0,0.05
2024-08-29 01:55:49.000,8,2024,1,55.0,49.0,0.11
2024-08-29 01:55:49.800,8,2024,1,55.0,49.8,0.13
2024-08-29 01:55:50.700,8,2024,1,55.0,50.7,0.05
2024-08-29 01:55:51.600,8,2024,1,55.0,51.6,0.12
2024-08-29 01:55:52.500,8,2024,1,55.0,52.5,0.13
2024-08-29 01:55:53.400,8,2024,1,55.0,53.4,0.13
2024-08-29 01:55:54.300,8,2024,1,55.0,54.3,0.15
2024-08-29 01:55:55.200,8,2024,1,55.0,55.2,0.11
2024-08-29 01:55:56.200,8,2024,1,55.0,56.2,0.11
2024-08-29 01:55:57.100,8,2024,1,55.0,57.1,0.11
2024-08-29 01:55:58.000,8,2024,1,55.0,58.0,0.06
2024-08-29 01:55:58.900,8,2024,1,55.0,58.9,0.12
2024-08-29 01:55:59.800,8,2024,1,55.0,59.8,0.07
2024-08-29 01:56:00.700,8,2024,1,56.0,0.7,0.14
2024-08-29 01:56:01.600,8,2024,1,56.0,1.6,0.15
2024-08-29 01:56:02.500,8,2024,1,56.0,2.5,0.08
2024-08-29 01:56:03.400,8,2024,1,56.0,3.4,0.1
2024-08-29 01:56:04.300,8,2024,1,56.0,4.3,0.1
2024-08-29 01:56:05.300,8,2024,1,56.0,5.3,0.1
2024-08-29 01:56:06.200,8,2024,1,56.0,6.2,0.13
2024-08-29 01:56:07.100,8,2024,1,56.0,7.1,0.12
2024-08-29 01:56:08.000,8,2024,1,56.0,8.0,0.06
2024-08-29 01:56:08.900,8,2024,1,56.0,8.9,0.13
2024-08-29 01:56:09.800,8,2024,1,56.0,9.8,0.14
2024-08-29 01:56:10.700,8,2024,1,56.0,10.7,0.05
2024-08-29 01:56:11.800,8,2024,1,56.0,11.8,0.06
2024-08-29 01:56:12.600,8,2024,1,56.0,12.6,0.13
2024-08-29 01:56:13.500,8,2024,1,56.0,13.5,0.11
2024-08-29 01:56:14.400,8,2024,1,56.0,14.4,0.11
2024-08-29 01:56:15.300,8,2024,1,56.0,15.3,0.1
2024-08-29 01:56:16.200,8,2024,1,56.0,16.2,0.08
